noise_type,noise_type_name,local_code,local_name,spot_code,spot_name,div_name,legl_sect_code,use_sect_name,tm_loc_x,tm_loc_y,latitude,longitude
EM,환경기준(수동),CW,경남창원시,A14811019,국방품질연구소 정문,경상남도 창원시 성산구 삼정자동,나,일반주거지역,173694,288892,35.1961345,128.7111514
EM,환경기준(수동),CW,경남창원시,A14811020,경상대학교병원 후문,경상남도 창원시 성산구 삼정자동,나,일반주거지역,173499,289309,35.1998869,128.7090013
EM,환경기준(수동),CW,경남창원시,A14811021,평화상가정문,경상남도 창원시 성산구 중앙동,다,상업지역,170858,292080,35.2247889,128.6799024
EM,환경기준(수동),CW,경남창원시,A14811022,중앙상가호텔 앞(구. 캔버라약국앞),경상남도 창원시 성산구 중앙동,다,상업지역,170551,291648,35.2208882,128.6765384
EM,환경기준(수동),CW,경남창원시,A14811023,화신상가앞,경상남도 창원시 성산구 상남동,다,상업지역,170936,291758,35.221893,128.6807653
EM,환경기준(수동),CW,경남창원시,A14811024,"을수네갈비살 앞(구, SK텔레콤)",경상남도 창원시 성산구 중앙동,다,상업지역,170632,291932,35.2234443,128.6774256
EM,환경기준(수동),CW,경남창원시,A14811025,외환은행앞,경상남도 창원시 성산구 상남동,다,상업지역,170563,291398,35.2186332,128.6766788
EM,환경기준(수동),CW,경남창원시,A14811026,㈜유니온 정문,경상남도 창원시 의창구 반계동,다,준공업지역,166102,293847,35.2405625,128.6275875
EM,환경기준(수동),CW,경남창원시,A14811027,성화기계 정문,경상남도 창원시 의창구 반계동,다,준공업지역,165845,294077,35.2426283,128.6247506
EM,환경기준(수동),CW,경남창원시,A14811028,경성엠티 정문,경상남도 창원시 의창구 반계동,다,준공업지역,165922,293844,35.240535,128.6256097
EM,환경기준(수동),CW,경남창원시,A14811029,화신케미칼 맞은편(구. 이엔테크 정문),경상남도 창원시 의창구 반계동,다,준공업지역,166515,293434,35.2368603,128.6321381
EM,환경기준(수동),CW,경남창원시,A14811030,(주)영진테크 정문,경상남도 창원시 의창구 반계동,다,준공업지역,165669,294014,35.2420595,128.6228169
EM,환경기준(수동),CW,경남창원시,A14811031,극동목재 정문,경상남도 창원시 의창구 반계동,라,일반공업지역,164087,295020,35.2510695,128.605396
EM,환경기준(수동),CW,경남창원시,A14811032,한국마이콤 후문,경상남도 창원시 의창구 반계동,라,일반공업지역,164559,294642,35.2476749,128.6106024
EM,환경기준(수동),CW,경남창원시,A14811033,마산도금조합 정문,경상남도 창원시 의창구 반계동,라,일반공업지역,164372,294652,35.2477654,128.6085388
EM,환경기준(수동),CW,경남창원시,A14811034,KPE 정문,경상남도 창원시 의창구 반계동,라,일반공업지역,164959,294725,35.2484366,128.6149899
EM,환경기준(수동),CW,경남창원시,A14811035,한국열처리 정문,경상남도 창원시 의창구 반계동,라,일반공업지역,164331,295124,35.2520163,128.6080734
EM,환경기준(수동),CW,경남창원시,A14812036,창원시견인보관소,경상남도 창원시,가,종합병원지역,170342,291443,35.2190363,128.674249
EM,환경기준(수동),CW,경남창원시,A14812037,창원벨엘교회(아씨머리방),경상남도 창원시 성산구,나,일반주거지역,173948,289646,35.2029356,128.7139182
EM,환경기준(수동),CW,경남창원시,A14812038,프리빌리지2차209동(일성슈퍼),경상남도 창원시 성산구,나,일반주거지역,174181,288769,35.1950406,128.7164971
EM,환경기준(수동),CW,경남창원시,A14812039,유니온빌리지101동(용문암 입구),경상남도 창원시 성산구,나,일반주거지역,174050,289255,35.1994139,128.715052
EM,환경기준(수동),CW,경남창원시,B14811001,동원료얄듀크아파트 106동 앞,경상남도 창원시 성산구 신촌동,가,전용주거지역,348214.84,190020.04,35.1984901814,128.6282826451
EM,환경기준(수동),CW,경남창원시,B14811002,디에스아이존빌아파트 102동 앞,경상남도 창원시 성산구 신촌동,가,전용주거지역,348021.91,189814,35.1966622503,128.6261280695
EM,환경기준(수동),CW,경남창원시,B14811003,문창팀버빌리지 102동 앞,경상남도 창원시 성산구 신촌동,가,전용주거지역,348211.85,189882.03,35.1972472207,128.6282250832
EM,환경기준(수동),CW,경남창원시,B14811004,양곡유신(아)나동106호 앞,경상남도 창원시 성산구 신촌동,가,전용주거지역,348126.78,190729.65,35.2048967047,128.6274434082
EM,환경기준(수동),CW,경남창원시,B14811005,양곡상가(아)나동106호 앞,경상남도 창원시 성산구 신촌동,가,전용주거지역,348239.28,190347.43,35.2014363095,128.6286096442
EM,환경기준(수동),CW,경남창원시,B14811006,창원경일고교 국기게양대앞,경상남도 창원시 성산구 중앙동,가,학교지역,351132.06,193144.59,35.2262073038,128.6608752481
EM,환경기준(수동),CW,경남창원시,B14811007,한국폴리텍대학 창원캠퍼스 산학협력단입구,경상남도 창원시 성산구 중앙동,가,학교지역,351878.09,192936.2,35.2242172644,128.6690282479
EM,환경기준(수동),CW,경남창원시,B14811008,창원기계공고 운동장 사열대,경상남도 창원시 성산구 중앙동,가,학교지역,351529.09,192872.61,35.2236970837,128.6651845879
EM,환경기준(수동),CW,경남창원시,B14811009,창원여자고등학교 앞,경상남도 창원시 성산구 중앙동,가,학교지역,351007.64,193182.07,35.2265637209,128.6595160001
EM,환경기준(수동),CW,경남창원시,B14811010,경원중학교 정문 앞,경상남도 창원시 성산구 중앙동,가,학교지역,351282.07,192994.6,35.2248333804,128.6624948637
EM,환경기준(수동),CW,경남창원시,B14811011,토월성원APT 305동 경비실 앞,경상남도 창원시 성산구 상남동,나,일반주거지역,353888.86,192132.94,35.2166743358,128.6909556288
EM,환경기준(수동),CW,경남창원시,B14811012,토월성원APT 205동 경비실 앞,경상남도 창원시 성산구 상남동,나,일반주거지역,354126.96,191993.9,35.2153851976,128.6935436724
EM,환경기준(수동),CW,경남창원시,B14811013,대방그린빌APT 관리사무소 앞,경상남도 창원시 성산구 대방동,나,일반주거지역,355346.68,191974.89,35.2150261672,128.7069304997
EM,환경기준(수동),CW,경남창원시,B14811014,토월성원APT 202동 옆 도로,경상남도 창원시 성산구 상남동,나,일반주거지역,354241.38,192059.33,35.2159571873,128.694812073
EM,환경기준(수동),CW,경남창원시,B14811015,대방대동APT 101동 옆 ,경상남도 창원시 성산구 대방동,나,일반주거지역,355617.36,191666.49,35.2122058177,128.7098439055
EM,환경기준(수동),CW,경남창원시,B14811016,지귀동 새마을금고 후문 앞,경상남도 창원시 의창구 봉곡동,나,준주거지역,350963.32,195285.68,35.2455231265,128.6594147133
EM,환경기준(수동),CW,경남창원시,B14811017,동진카써비스 건너편,경상남도 창원시 성산구 반지동,나,준주거지역,169.22,193.54,35.2406899043,128.662484046
EM,환경기준(수동),CW,경남창원시,B14811018,무량탕 앞,경상남도 창원시 의창구 용호동,나,준주거지역,352336.62,193264.4,35.2271048566,128.6741233385
EM,환경기준(수동),CW,경남창원시,B14811019,이레유치원 건너편,경상남도 창원시 성산구 가음정동,나,준주거지역,354627.54,191121.39,35.20744745,128.698875627
EM,환경기준(수동),CW,경남창원시,B14811020,가음정동민원센터 옆 도로,경상남도 창원시 성산구 가음정동,나,준주거지역,354485.16,191213.9,35.2083028453,128.6973300036
EM,환경기준(수동),CW,경남창원시,B14811021,중앙동 성원오피스텔상가 표지석 앞,경상남도 창원시 성산구 중앙동,다,상업지역,352520.21,192732.76,35.2222871279,128.67604076
EM,환경기준(수동),CW,경남창원시,B14811022,중앙동 농협남지점 앞,경상남도 창원시 성산구 중앙동,다,상업지역,352636.14,192168.81,35.2171885775,128.6772092211
EM,환경기준(수동),CW,경남창원시,B14811023,용호동치안센터 앞,경상남도 창원시 의창구 용호동,다,상업지역,352871.72,193631.87,35.2303343225,128.6800668372
EM,환경기준(수동),CW,경남창원시,B14811024,중앙동 창원호텔 정문 앞,경상남도 창원시 성산구 중앙동,다,상업지역,352390.83,192554.31,35.220699002,128.6745873202
EM,환경기준(수동),CW,경남창원시,B14811025,용호동 창원시청 정문 앞 ,경상남도 창원시 의창구 용호동,다,상업지역,353039.16,193319.87,35.2274978405,128.6818474516
EM,환경기준(수동),CW,경남창원시,B14811026,효성사원아파트 11동 놀이터,경상남도 창원시 성산구 내동,다,준공업지역,351422.75,192490.58,35.2202711001,128.6639469061
EM,환경기준(수동),CW,경남창원시,B14811027,효성사원아파트 14동 101동 옆,경상남도 창원시 성산구 내동,다,준공업지역,351137.83,192657.62,35.2218190211,128.660849332
EM,환경기준(수동),CW,경남창원시,B14811028,SNT사원아파트관리실 옆 주차장,경상남도 창원시 성산구 내동,다,준공업지역,351749.77,192342.49,35.2188875435,128.6675100247
EM,환경기준(수동),CW,경남창원시,B14811029,삼미사원아파트 A동 경비실 앞,경상남도 창원시 성산구 내동,다,준공업지역,351634.78,192436.61,35.2197529258,128.6662649147
EM,환경기준(수동),CW,경남창원시,B14811030,내동민원센터 정문 앞,경상남도 창원시 성산구 내동,다,준공업지역,351907.84,192202.63,35.2176036349,128.6692197576
EM,환경기준(수동),CW,경남창원시,B14811031,SNT 다이내믹스 정문,경상남도 창원시 성산구 외동,라,일반공업지역,352445.39,191242.64,35.2088731147,128.6749439742
EM,환경기준(수동),CW,경남창원시,B14811032,성산동 동환산업 정문(남문),경상남도 창원시 성산구 외동,라,일반공업지역,352583.23,190322.71,35.2005639669,128.6762869651
EM,환경기준(수동),CW,경남창원시,B14811033,성주동 한국특수전지 앞,경상남도 창원시 성산구 외동,라,일반공업지역,353831.67,189773.27,35.1954236126,128.6898879404
EM,환경기준(수동),CW,경남창원시,B14811034,외동 성산패총 정문 앞,경상남도 창원시 성산구 외동,라,일반공업지역,352968.07,191012.29,35.2067183762,128.680638925
EM,환경기준(수동),CW,경남창원시,B14811035,현대위아(주)정동공장 정문 앞,경상남도 창원시 성산구 외동,라,일반공업지역,352742.49,190722.23,35.2041393345,128.6781090118
EM,환경기준(수동),CW,경남창원시,B14816001,중앙동3가 마산의료원 후문,경상남도 창원시 마산합포구 중앙동1가,가,종합병원지역,342548.71,190004.91,35.1991729116,128.5660850524
EM,환경기준(수동),CW,경남창원시,B14816002,마산의료원 본관 정문,경상남도 창원시 마산합포구 중앙동1가,가,종합병원지역,342526.69,189958.33,35.198756326,128.5658353446
EM,환경기준(수동),CW,경남창원시,B14816003,중앙동 제일종합병원 후문,경상남도 창원시 마산합포구 중앙동1가,가,종합병원지역,342773.22,189983.85,35.1989512598,128.5685457727
EM,환경기준(수동),CW,경남창원시,B14816004,중앙동3가 마산의료원 입구,경상남도 창원시 마산합포구 중앙동1가,가,종합병원지역,342647.71,189983.34,35.19896446,128.5671680031
EM,환경기준(수동),CW,경남창원시,B14816005,중앙동 제일종합병원 입구,경상남도 창원시 마산합포구 중앙동1가,가,종합병원지역,342787.22,189939.84,35.1985527718,128.5686918247
EM,환경기준(수동),CW,경남창원시,B14816006,완월동 월성초등학교,경상남도 창원시 마산합포구 완월동,가,학교지역,341796.25,189728.94,35.1967927123,128.5577779989
EM,환경기준(수동),CW,경남창원시,B14816007,완월동 월포초등학교,경상남도 창원시 마산합포구 완월동,가,학교지역,341842.93,188138.2,35.1824533314,128.5580172042
EM,환경기준(수동),CW,경남창원시,B14816008,월영동 경남대학교 한마관,경상남도 창원시 마산합포구 완월동,가,학교지역,341342.53,188223.62,35.1832933296,128.5525401074
EM,환경기준(수동),CW,경남창원시,B14816009,완월동 마산여자고등학교 앞,경상남도 창원시 마산합포구 완월동,가,학교지역,342003.36,189608.65,35.1956796281,128.5600306754
EM,환경기준(수동),CW,경남창원시,B14816010,완월동 완월초등학교 앞,경상남도 창원시 마산합포구 완월동,가,학교지역,342235.05,190126.38,35.2003117303,128.5626630063
EM,환경기준(수동),CW,경남창원시,B14816011,구암2동 고려탕 앞,경상남도 창원시 마산회원구 구암동,나,일반주거지역,344817.06,195110.37,35.2448488752,128.5918806791
EM,환경기준(수동),CW,경남창원시,B14816012,구암2동 동마맨션 입구 ,경상남도 창원시 마산회원구 구암동,나,일반주거지역,194.18,162.78,35.2462386576,128.591703748
EM,환경기준(수동),CW,경남창원시,B14816013,합성2동 주노빌(원룸) 입구,경상남도 창원시 마산회원구 합성동,나,일반주거지역,193.97,162.56,35.2443376651,128.589296236
EM,환경기준(수동),CW,경남창원시,B14816014,합성2동 삼성창원병원 건너편,경상남도 창원시 마산회원구 구암동,나,일반주거지역,344770.11,194887.96,35.2428517744,128.5913259796
EM,환경기준(수동),CW,경남창원시,B14816015,구암동 복음병원 앞,경상남도 창원시 마산회원구 구암동,나,일반주거지역,194.1,162.52,35.2455078691,128.588850814
